date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-08-25,28,20,0.0,11.6,6,28,12:48 AM,01:56 PM,06:08 AM,06:35 PM,18,25,25,24,29,35,74,0.2,1009,28,10,258,23,Bangalore
2019-08-26,28,20,0.0,11.6,6,20,01:42 AM,02:54 PM,06:08 AM,06:35 PM,19,25,25,24,29,36,74,2.2,1009,28,10,248,23,Bangalore
2019-08-27,26,21,0.0,8.9,5,13,02:39 AM,03:54 PM,06:08 AM,06:34 PM,19,25,25,23,32,61,81,12.1,1008,26,10,248,22,Bangalore
2019-08-28,28,20,0.0,11.6,5,6,03:42 AM,04:53 PM,06:08 AM,06:33 PM,19,25,25,23,28,38,76,14.2,1008,28,9,253,21,Bangalore
2019-08-29,28,21,0.0,10.2,6,0,04:45 AM,05:50 PM,06:08 AM,06:33 PM,19,26,26,24,27,49,76,6.7,1009,28,10,261,21,Bangalore
2019-08-30,28,20,0.0,10.2,6,0,05:49 AM,06:43 PM,06:08 AM,06:32 PM,18,25,25,24,33,36,73,2.4,1007,28,10,264,26,Bangalore
2019-08-31,27,20,0.0,11.6,5,0,06:51 AM,07:34 PM,06:08 AM,06:31 PM,18,25,25,23,33,37,74,0.3,1006,27,10,260,25,Bangalore
2019-09-01,27,20,0.0,10.2,5,9,07:52 AM,08:22 PM,06:08 AM,06:31 PM,19,25,25,23,33,66,77,10.0,1008,27,10,253,24,Bangalore
2019-09-02,26,21,0.0,7.5,5,16,08:51 AM,09:09 PM,06:09 AM,06:30 PM,19,24,24,23,35,72,81,11.9,1009,26,9,252,24,Bangalore
2019-09-03,26,21,0.0,11.6,5,24,09:49 AM,09:56 PM,06:09 AM,06:29 PM,19,25,25,23,35,62,77,5.5,1008,26,10,267,27,Bangalore
2019-09-04,26,21,0.0,8.9,5,32,10:45 AM,10:43 PM,06:09 AM,06:29 PM,19,24,24,23,34,57,77,6.8,1007,26,10,257,26,Bangalore
2019-09-05,28,21,0.0,10.2,5,39,11:42 AM,11:32 PM,06:09 AM,06:28 PM,19,25,25,23,32,75,75,0.6,1007,28,10,263,24,Bangalore
2019-09-06,28,21,0.0,11.6,6,47,12:37 PM,No moonset,06:09 AM,06:27 PM,18,26,26,24,40,56,73,2.1,1007,28,10,263,31,Bangalore
2019-09-07,27,20,0.0,8.8,5,54,01:32 PM,12:21 AM,06:09 AM,06:27 PM,18,25,25,23,41,65,74,0.4,1008,27,10,259,31,Bangalore
2019-09-08,27,21,0.0,8.8,5,62,02:23 PM,01:12 AM,06:09 AM,06:26 PM,19,26,26,23,36,73,75,0.4,1010,27,10,257,29,Bangalore
2019-09-09,27,21,0.0,11.6,6,69,03:14 PM,02:03 AM,06:09 AM,06:25 PM,19,25,25,24,32,48,75,0.7,1009,27,10,255,25,Bangalore
2019-09-10,30,20,0.0,11.6,6,77,04:01 PM,02:54 AM,06:09 AM,06:24 PM,19,26,26,24,24,37,73,8.5,1009,30,9,254,19,Bangalore
2019-09-11,28,21,0.0,10.2,6,84,04:45 PM,03:44 AM,06:09 AM,06:24 PM,19,26,26,24,23,43,76,9.5,1010,28,9,260,17,Bangalore
2019-09-12,28,21,0.0,11.6,5,92,05:27 PM,04:33 AM,06:09 AM,06:23 PM,19,26,26,24,23,45,77,16.0,1011,28,8,261,17,Bangalore
2019-09-13,28,21,0.0,11.6,6,99,06:06 PM,05:21 AM,06:09 AM,06:22 PM,19,26,26,24,20,49,76,7.3,1012,28,9,272,16,Bangalore
2019-09-14,28,21,0.0,11.6,6,100,06:43 PM,06:07 AM,06:09 AM,06:22 PM,20,26,26,24,16,35,76,11.6,1011,28,9,280,12,Bangalore
2019-09-15,28,21,0.0,11.6,6,85,07:21 PM,06:53 AM,06:09 AM,06:21 PM,20,26,26,24,19,38,77,23.1,1010,28,8,288,13,Bangalore
2019-09-16,28,21,0.0,8.8,5,78,07:57 PM,07:39 AM,06:09 AM,06:20 PM,20,25,25,24,26,56,79,21.3,1009,28,8,286,17,Bangalore
2019-09-17,26,21,0.0,11.6,5,70,08:35 PM,08:25 AM,06:09 AM,06:20 PM,19,25,25,23,28,60,82,15.3,1008,26,8,284,17,Bangalore
2019-09-18,26,21,0.0,11.6,5,63,09:15 PM,09:13 AM,06:09 AM,06:19 PM,20,25,25,23,23,51,84,10.8,1008,26,9,278,16,Bangalore
2019-09-19,27,21,0.0,10.2,5,55,09:57 PM,10:02 AM,06:09 AM,06:18 PM,20,25,25,23,24,58,82,22.1,1009,27,8,252,17,Bangalore
2019-09-20,27,20,0.0,10.2,5,48,10:42 PM,10:53 AM,06:09 AM,06:17 PM,20,25,25,24,21,48,79,0.7,1009,27,10,254,16,Bangalore
2019-09-21,28,21,0.0,11.6,6,40,11:33 PM,11:47 AM,06:09 AM,06:17 PM,20,26,26,25,15,36,75,6.4,1008,28,9,266,12,Bangalore
2019-09-22,27,22,0.0,10.2,6,33,No moonrise,12:43 PM,06:09 AM,06:16 PM,20,26,26,24,14,50,79,35.1,1009,27,7,277,8,Bangalore
2019-09-23,28,23,0.0,11.6,6,25,12:27 AM,01:41 PM,06:09 AM,06:15 PM,21,27,27,25,20,48,76,46.7,1009,28,6,282,13,Bangalore
2019-09-24,27,22,0.0,10.2,6,18,01:25 AM,02:38 PM,06:09 AM,06:15 PM,20,26,26,24,23,55,80,27.1,1009,27,8,277,14,Bangalore
2019-09-25,28,22,0.0,10.2,6,10,02:26 AM,03:34 PM,06:09 AM,06:14 PM,20,26,26,24,13,47,79,17.2,1009,28,9,203,9,Bangalore
2019-09-26,27,21,0.0,11.6,5,2,03:29 AM,04:28 PM,06:09 AM,06:13 PM,20,26,26,24,17,41,81,14.0,1013,27,9,175,13,Bangalore
2019-09-27,27,21,0.0,11.6,6,0,04:31 AM,05:19 PM,06:09 AM,06:12 PM,20,26,26,24,10,22,76,18.4,1014,27,8,199,8,Bangalore
2019-09-28,28,21,0.0,8.8,6,0,05:32 AM,06:08 PM,06:09 AM,06:12 PM,19,26,26,25,10,41,72,5.2,1013,28,9,200,7,Bangalore
2019-09-29,28,21,0.0,11.6,6,0,06:32 AM,06:56 PM,06:09 AM,06:11 PM,19,26,26,24,16,20,74,3.5,1013,28,10,142,11,Bangalore
2019-09-30,28,21,0.0,11.6,6,5,07:32 AM,07:44 PM,06:09 AM,06:10 PM,20,26,26,24,11,21,78,13.7,1013,28,9,131,8,Bangalore
2019-10-01,28,21,0.0,11.6,6,12,08:30 AM,08:32 PM,06:09 AM,06:10 PM,20,26,26,24,8,33,77,28.8,1012,28,7,224,5,Bangalore
2019-10-02,30,22,0.0,11.6,6,19,09:29 AM,09:22 PM,06:09 AM,06:09 PM,20,27,27,25,19,28,71,31.4,1012,30,8,261,10,Bangalore
2019-10-03,28,22,0.0,10.2,6,27,10:26 AM,10:13 PM,06:09 AM,06:08 PM,20,27,27,25,11,43,71,12.4,1011,28,9,286,7,Bangalore
2019-10-04,28,22,0.0,11.6,6,34,11:23 AM,11:05 PM,06:09 AM,06:08 PM,20,27,27,25,14,32,73,27.5,1011,28,8,232,8,Bangalore
2019-10-05,28,21,0.0,11.6,6,41,12:18 PM,11:57 PM,06:09 AM,06:07 PM,20,27,27,25,10,38,74,52.8,1011,28,6,215,7,Bangalore
2019-10-06,28,22,0.0,11.6,6,48,01:10 PM,No moonset,06:09 AM,06:06 PM,20,26,26,25,12,30,75,14.5,1011,28,9,210,8,Bangalore
2019-10-07,28,21,0.0,11.6,6,56,01:58 PM,12:49 AM,06:09 AM,06:06 PM,20,26,26,24,6,29,76,41.2,1011,28,7,205,4,Bangalore
2019-10-08,29,22,0.0,11.6,6,63,02:43 PM,01:40 AM,06:09 AM,06:05 PM,19,27,27,25,9,33,71,31.8,1011,29,7,152,5,Bangalore
2019-10-09,28,22,0.0,11.6,6,70,03:26 PM,02:29 AM,06:09 AM,06:05 PM,20,27,27,24,10,38,78,67.4,1010,28,7,191,7,Bangalore
2019-10-10,27,21,0.0,11.6,6,77,04:05 PM,03:18 AM,06:09 AM,06:04 PM,20,26,26,24,12,32,79,62.5,1011,27,6,207,7,Bangalore
2019-10-11,29,22,0.0,11.6,6,85,04:43 PM,04:04 AM,06:09 AM,06:03 PM,20,27,27,24,8,30,77,27.3,1011,29,8,205,5,Bangalore
2019-10-12,28,22,0.0,11.6,6,92,05:21 PM,04:51 AM,06:09 AM,06:03 PM,20,27,27,25,10,31,77,13.2,1011,28,9,142,6,Bangalore
2019-10-13,28,22,0.0,11.6,6,99,05:58 PM,05:37 AM,06:10 AM,06:02 PM,20,26,26,24,14,31,78,16.3,1012,28,9,102,10,Bangalore
2019-10-14,29,21,0.0,11.6,6,100,06:35 PM,06:23 AM,06:10 AM,06:02 PM,20,27,27,25,13,32,75,3.5,1012,29,10,101,9,Bangalore
2019-10-15,27,21,0.0,10.2,6,86,07:14 PM,07:10 AM,06:10 AM,06:01 PM,20,26,26,24,20,46,81,10.9,1012,27,9,88,12,Bangalore
2019-10-16,26,21,0.0,8.8,5,79,07:56 PM,07:59 AM,06:10 AM,06:00 PM,20,26,26,23,22,44,82,18.1,1012,26,9,72,14,Bangalore
2019-10-17,26,21,0.0,8.8,5,72,08:40 PM,08:50 AM,06:10 AM,06:00 PM,19,24,24,22,28,56,85,10.9,1012,26,9,107,14,Bangalore
2019-10-18,27,20,0.0,8.7,5,64,09:29 PM,09:43 AM,06:10 AM,05:59 PM,20,25,25,23,20,42,81,10.9,1011,27,10,109,14,Bangalore
2019-10-19,28,20,0.0,8.7,6,57,10:21 PM,10:38 AM,06:10 AM,05:59 PM,20,25,25,24,18,40,80,13.6,1012,28,9,112,13,Bangalore
2019-10-20,27,21,0.0,7.2,6,50,11:17 PM,11:34 AM,06:10 AM,05:58 PM,20,26,26,24,16,51,81,29.6,1011,27,7,107,11,Bangalore
2019-10-21,27,21,0.0,7.2,5,43,No moonrise,12:30 PM,06:11 AM,05:58 PM,20,25,25,23,11,62,80,23.4,1011,27,9,186,6,Bangalore
2019-10-22,25,20,0.0,4.3,5,35,12:15 AM,01:25 PM,06:11 AM,05:57 PM,20,24,24,23,18,69,85,30.5,1010,25,8,218,12,Bangalore
2019-10-23,26,20,0.0,7.2,5,28,01:15 AM,02:17 PM,06:11 AM,05:57 PM,20,24,24,23,29,59,84,19.5,1009,26,7,253,20,Bangalore
2019-10-24,25,20,0.0,7.2,5,21,02:15 AM,03:08 PM,06:11 AM,05:56 PM,19,24,24,22,26,64,83,4.7,1010,25,10,230,18,Bangalore
2019-10-25,24,19,0.0,8.7,5,13,03:15 AM,03:57 PM,06:11 AM,05:56 PM,19,23,23,22,24,43,83,2.0,1010,24,10,240,17,Bangalore
2019-10-26,25,20,0.0,7.2,5,6,04:14 AM,04:44 PM,06:12 AM,05:56 PM,19,23,23,22,19,48,83,21.8,1011,25,9,245,13,Bangalore
2019-10-27,28,21,0.0,8.7,6,0,05:13 AM,05:31 PM,06:12 AM,05:55 PM,19,26,26,24,9,32,74,5.4,1012,28,10,204,7,Bangalore
2019-10-28,27,21,0.0,8.7,5,0,06:11 AM,06:19 PM,06:12 AM,05:55 PM,19,25,25,23,16,30,79,3.6,1012,27,9,68,12,Bangalore
2019-10-29,26,20,0.0,7.2,5,1,07:10 AM,07:08 PM,06:12 AM,05:54 PM,19,24,24,22,20,46,81,2.6,1012,26,9,93,15,Bangalore
2019-10-30,24,20,0.0,4.3,5,8,08:10 AM,08:00 PM,06:12 AM,05:54 PM,19,21,22,21,23,72,88,29.7,1012,24,7,105,17,Bangalore
2019-10-31,25,20,0.0,5.8,5,12,09:09 AM,08:52 PM,06:13 AM,05:54 PM,19,23,23,22,20,65,86,10.0,1011,25,10,130,15,Bangalore
2019-11-01,27,20,0.0,8.7,5,24,10:06 AM,09:46 PM,06:13 AM,05:53 PM,19,25,25,23,10,25,76,6.6,1012,27,10,231,8,Bangalore
2019-11-02,28,20,0.0,7.2,5,31,11:01 AM,10:40 PM,06:13 AM,05:53 PM,19,25,25,23,12,35,78,2.8,1013,28,10,108,8,Bangalore
2019-11-03,29,21,0.0,8.7,6,39,11:52 AM,11:33 PM,06:14 AM,05:53 PM,19,26,26,24,14,27,75,0.0,1014,29,10,95,11,Bangalore
2019-11-04,28,21,0.0,8.7,6,46,12:39 PM,No moonset,06:14 AM,05:52 PM,18,26,26,24,10,16,69,0.5,1014,28,10,67,8,Bangalore
2019-11-05,28,21,0.0,8.7,7,54,01:24 PM,12:23 AM,06:14 AM,05:52 PM,18,26,26,24,10,12,68,0.0,1012,28,10,71,7,Bangalore
2019-11-06,29,21,0.0,8.7,7,61,02:04 PM,01:13 AM,06:15 AM,05:52 PM,18,26,26,24,5,19,68,0.1,1011,29,10,71,4,Bangalore
2019-11-07,28,21,0.0,8.7,6,69,02:42 PM,02:00 AM,06:15 AM,05:52 PM,18,26,26,24,10,26,72,3.3,1010,28,10,196,7,Bangalore
2019-11-08,26,21,0.0,8.7,5,76,03:20 PM,02:46 AM,06:15 AM,05:51 PM,20,25,25,23,8,41,81,49.1,1011,26,7,191,5,Bangalore
2019-11-09,27,22,0.0,7.2,5,84,03:57 PM,03:32 AM,06:16 AM,05:51 PM,19,26,26,24,14,42,76,23.4,1011,27,8,61,9,Bangalore
2019-11-10,27,21,0.0,5.7,6,91,04:34 PM,04:18 AM,06:16 AM,05:51 PM,19,26,26,24,13,50,73,2.7,1012,27,9,70,9,Bangalore
2019-11-11,27,21,0.0,8.7,5,99,05:13 PM,05:05 AM,06:16 AM,05:51 PM,18,25,25,23,13,33,74,1.0,1012,27,10,81,10,Bangalore
2019-11-12,26,19,0.0,8.7,6,100,05:54 PM,05:54 AM,06:17 AM,05:51 PM,18,23,23,22,19,24,77,0.0,1013,26,10,92,14,Bangalore
2019-11-13,26,19,0.0,8.7,6,86,06:37 PM,06:45 AM,06:17 AM,05:51 PM,17,23,23,22,20,18,74,0.1,1014,26,10,85,15,Bangalore
2019-11-14,26,19,0.0,4.2,5,78,07:26 PM,07:38 AM,06:17 AM,05:50 PM,18,23,23,22,18,48,81,0.9,1013,26,10,77,13,Bangalore
2019-11-15,27,19,0.0,7.2,5,71,08:17 PM,08:33 AM,06:18 AM,05:50 PM,19,24,24,23,18,56,82,16.9,1013,27,8,79,13,Bangalore
2019-11-16,27,20,0.0,8.7,6,63,09:13 PM,09:30 AM,06:18 AM,05:50 PM,18,24,24,23,19,23,76,0.7,1013,27,10,91,14,Bangalore
2019-11-17,27,19,0.0,8.7,6,56,10:10 PM,10:26 AM,06:19 AM,05:50 PM,18,24,24,23,18,21,76,0.0,1013,27,10,67,13,Bangalore
2019-11-18,26,20,0.0,7.2,5,48,11:09 PM,11:22 AM,06:19 AM,05:50 PM,19,24,24,23,18,47,82,1.9,1013,26,10,66,13,Bangalore
2019-11-19,27,21,0.0,7.2,5,41,No moonrise,12:14 PM,06:20 AM,05:50 PM,19,24,24,23,16,56,78,2.2,1012,27,10,89,12,Bangalore
2019-11-20,24,20,0.0,7.2,5,33,12:08 AM,01:04 PM,06:20 AM,05:50 PM,19,23,23,22,22,56,84,13.1,1012,24,9,75,15,Bangalore
2019-11-21,25,17,0.0,4.2,5,26,01:06 AM,01:51 PM,06:21 AM,05:50 PM,19,23,23,21,22,84,82,3.2,1013,25,10,80,17,Bangalore
2019-11-22,25,19,0.0,7.2,5,18,02:03 AM,02:37 PM,06:21 AM,05:50 PM,17,22,22,21,19,49,80,0.5,1014,25,10,70,14,Bangalore
2019-11-23,26,18,0.0,8.7,6,10,02:59 AM,03:22 PM,06:21 AM,05:50 PM,16,23,23,22,20,22,70,0.0,1014,26,10,83,14,Bangalore
2019-11-24,26,18,0.0,8.7,6,3,03:56 AM,04:08 PM,06:22 AM,05:50 PM,17,22,22,22,18,17,74,0.0,1014,26,10,88,13,Bangalore
2019-11-25,26,19,0.0,8.7,5,0,04:53 AM,04:56 PM,06:22 AM,05:50 PM,17,23,23,22,22,32,74,0.6,1013,26,10,90,17,Bangalore
2019-11-26,26,17,0.0,8.7,5,0,05:52 AM,05:46 PM,06:23 AM,05:50 PM,16,21,21,21,23,27,75,0.0,1013,26,10,91,17,Bangalore
2019-11-27,27,20,0.0,8.7,5,0,06:51 AM,06:37 PM,06:23 AM,05:51 PM,19,23,23,22,23,48,81,1.7,1012,27,10,77,17,Bangalore
2019-11-28,26,20,0.0,7.2,5,4,07:50 AM,07:32 PM,06:24 AM,05:51 PM,19,24,24,22,23,57,81,4.2,1013,26,10,76,18,Bangalore
2019-11-29,26,19,0.0,7.2,5,12,08:47 AM,08:26 PM,06:25 AM,05:51 PM,19,23,23,22,25,53,84,5.6,1013,26,10,90,20,Bangalore
2019-11-30,25,19,0.0,5.7,5,20,09:42 AM,09:21 PM,06:25 AM,05:51 PM,19,23,23,22,25,61,82,1.5,1013,25,9,77,18,Bangalore
2019-12-01,21,21,0.0,4.2,5,26,10:31 AM,10:14 PM,06:26 AM,05:51 PM,19,21,22,21,25,86,92,32.8,1013,21,8,95,19,Bangalore
2019-12-02,24,20,0.0,4.2,5,33,11:18 AM,11:05 PM,06:26 AM,05:52 PM,18,21,22,21,27,73,85,4.0,1013,24,10,83,20,Bangalore
2019-12-03,24,20,0.0,5.7,5,41,12:00 PM,11:53 PM,06:27 AM,05:52 PM,18,21,22,21,24,75,83,2.2,1014,24,10,89,18,Bangalore
2019-12-04,24,18,0.0,5.7,5,48,12:40 PM,No moonset,06:27 AM,05:52 PM,17,21,22,21,25,52,81,1.1,1014,24,10,85,19,Bangalore
2019-12-05,23,17,0.0,8.7,6,55,01:18 PM,12:40 AM,06:28 AM,05:52 PM,16,20,21,20,23,32,79,0.1,1016,23,10,84,18,Bangalore
2019-12-06,24,17,0.0,8.7,6,62,01:54 PM,01:26 AM,06:28 AM,05:53 PM,16,20,21,20,21,29,80,0.0,1016,24,10,86,17,Bangalore
2019-12-07,23,17,0.0,5.7,5,70,02:31 PM,02:11 AM,06:29 AM,05:53 PM,17,20,21,20,22,58,83,1.6,1015,23,10,89,17,Bangalore
2019-12-08,25,18,0.0,7.2,5,77,03:09 PM,02:58 AM,06:29 AM,05:53 PM,17,22,22,21,22,48,80,1.5,1015,25,10,96,17,Bangalore
2019-12-09,25,17,0.0,8.7,5,84,03:49 PM,03:46 AM,06:30 AM,05:53 PM,16,21,21,21,22,28,76,0.6,1015,25,10,91,17,Bangalore
2019-12-10,24,17,0.0,7.2,5,92,04:31 PM,04:35 AM,06:30 AM,05:54 PM,17,22,22,21,20,40,77,1.1,1014,24,10,87,15,Bangalore
2019-12-11,26,18,0.0,8.7,5,99,05:18 PM,05:29 AM,06:31 AM,05:54 PM,16,22,22,21,16,32,71,0.7,1013,26,10,91,12,Bangalore
2019-12-12,26,18,0.0,8.7,6,100,06:09 PM,06:24 AM,06:32 AM,05:55 PM,16,22,22,21,18,26,74,0.1,1013,26,10,104,13,Bangalore
2019-12-13,26,18,0.0,8.7,6,87,07:05 PM,07:22 AM,06:32 AM,05:55 PM,17,22,22,21,18,44,77,0.0,1014,26,10,97,13,Bangalore
2019-12-14,26,19,0.0,8.7,5,79,08:03 PM,08:19 AM,06:33 AM,05:55 PM,18,22,22,22,20,56,80,3.6,1015,26,10,84,16,Bangalore
2019-12-15,24,19,0.0,8.7,6,72,09:03 PM,09:17 AM,06:33 AM,05:56 PM,17,22,22,21,20,31,77,0.0,1015,24,10,90,16,Bangalore
2019-12-16,25,17,0.0,8.7,5,65,10:03 PM,10:11 AM,06:34 AM,05:56 PM,17,22,22,21,18,38,79,1.2,1014,25,10,82,13,Bangalore
2019-12-17,26,18,0.0,7.2,5,58,11:02 PM,11:02 AM,06:34 AM,05:57 PM,16,22,22,21,21,39,74,0.0,1015,26,10,72,15,Bangalore
2019-12-18,24,17,0.0,5.7,5,50,11:58 PM,11:50 AM,06:35 AM,05:57 PM,17,21,21,21,21,55,80,0.4,1015,24,10,89,16,Bangalore
2019-12-19,24,18,0.0,7.2,5,43,No moonrise,12:35 PM,06:35 AM,05:58 PM,17,21,21,21,21,30,79,0.2,1015,24,10,92,16,Bangalore
2019-12-20,25,17,0.0,8.7,6,36,12:54 AM,01:20 PM,06:36 AM,05:58 PM,16,21,21,21,20,11,75,0.0,1014,25,10,99,16,Bangalore
2019-12-21,26,19,0.0,8.7,6,28,01:49 AM,02:04 PM,06:36 AM,05:58 PM,17,22,22,21,20,32,77,0.0,1014,26,10,104,15,Bangalore
2019-12-22,26,18,0.0,8.7,6,21,02:44 AM,02:49 PM,06:37 AM,05:59 PM,16,21,21,21,19,25,75,0.0,1014,26,10,106,15,Bangalore
2019-12-23,25,18,0.0,8.7,5,14,03:41 AM,03:37 PM,06:37 AM,05:59 PM,16,21,21,21,18,45,77,0.0,1014,25,10,103,14,Bangalore
2019-12-24,26,18,0.0,11.6,5,7,04:38 AM,04:26 PM,06:38 AM,06:00 PM,18,23,23,22,18,44,79,0.6,1015,26,10,110,14,Bangalore
2019-12-25,26,20,0.0,10.2,5,0,05:36 AM,05:19 PM,06:38 AM,06:00 PM,18,23,23,22,19,46,80,0.1,1014,26,10,102,15,Bangalore
2019-12-26,28,19,0.0,11.6,5,0,06:33 AM,06:13 PM,06:39 AM,06:01 PM,17,23,23,23,15,27,73,0.0,1013,28,10,106,11,Bangalore
2019-12-27,28,18,0.0,11.6,6,0,07:29 AM,07:08 PM,06:39 AM,06:02 PM,17,23,23,23,15,31,71,0.0,1012,28,10,106,11,Bangalore
2019-12-28,26,19,0.0,11.6,6,8,08:21 AM,08:02 PM,06:40 AM,06:02 PM,17,22,22,22,19,28,74,0.1,1013,26,10,99,14,Bangalore
2019-12-29,26,17,0.0,11.6,6,15,09:10 AM,08:55 PM,06:40 AM,06:03 PM,16,22,22,21,18,33,73,0.3,1014,26,10,102,14,Bangalore
2019-12-30,26,17,0.0,11.6,6,22,09:55 AM,09:45 PM,06:41 AM,06:03 PM,16,22,22,21,18,31,74,0.2,1014,26,10,108,14,Bangalore
2019-12-31,26,18,0.0,11.6,5,26,10:36 AM,10:32 PM,06:41 AM,06:04 PM,17,22,22,21,19,39,77,0.8,1014,26,10,112,15,Bangalore
2020-01-01,25,18,0.0,8.7,5,37,11:15 AM,11:19 PM,06:41 AM,06:04 PM,17,22,22,21,21,54,77,0.6,1015,25,10,110,16,Bangalore
2020-01-02,26,20,0.0,11.6,6,44,11:51 AM,No moonset,06:42 AM,06:05 PM,17,23,23,22,19,39,76,0.1,1015,26,10,121,15,Bangalore
2020-01-03,27,20,0.0,11.6,5,51,12:27 PM,12:04 AM,06:42 AM,06:05 PM,18,24,24,23,15,39,75,0.2,1014,27,10,138,12,Bangalore
2020-01-04,29,20,0.0,11.6,7,59,01:04 PM,12:50 AM,06:43 AM,06:06 PM,17,25,25,24,9,27,66,0.2,1012,29,10,179,7,Bangalore
2020-01-05,27,21,0.0,5.8,5,66,01:43 PM,01:37 AM,06:43 AM,06:06 PM,18,25,25,24,13,73,71,1.4,1012,27,9,132,10,Bangalore
2020-01-06,26,20,0.0,11.6,5,73,02:23 PM,02:24 AM,06:43 AM,06:07 PM,17,23,23,22,23,46,75,0.4,1014,26,10,95,18,Bangalore
2020-01-07,25,19,0.0,11.6,5,80,03:08 PM,03:16 AM,06:44 AM,06:08 PM,17,22,22,22,23,54,77,0.6,1015,25,10,100,18,Bangalore
2020-01-08,26,18,0.0,11.6,6,88,03:57 PM,04:09 AM,06:44 AM,06:08 PM,15,22,22,21,19,31,72,0.0,1014,26,10,109,15,Bangalore
2020-01-09,27,18,0.0,11.6,6,95,04:50 PM,05:06 AM,06:44 AM,06:09 PM,14,22,22,22,16,22,66,0.0,1013,27,10,109,13,Bangalore
2020-01-10,26,18,0.0,11.6,6,100,05:49 PM,06:05 AM,06:44 AM,06:09 PM,12,21,21,21,19,4,57,0.0,1014,26,10,99,14,Bangalore
2020-01-11,25,17,0.0,11.6,6,100,06:50 PM,07:04 AM,06:45 AM,06:10 PM,12,20,21,20,21,2,63,0.0,1015,25,10,92,16,Bangalore
2020-01-12,26,16,0.0,11.6,6,83,07:52 PM,08:02 AM,06:45 AM,06:10 PM,14,21,21,21,18,13,68,0.0,1015,26,10,92,14,Bangalore
2020-01-13,29,17,0.0,11.6,6,76,08:53 PM,08:56 AM,06:45 AM,06:11 PM,13,23,23,23,13,21,63,0.0,1013,29,10,76,10,Bangalore
2020-01-14,28,17,0.0,11.6,6,69,09:52 PM,09:47 AM,06:45 AM,06:11 PM,12,23,23,23,15,14,60,0.0,1013,28,10,99,12,Bangalore
2020-01-15,27,17,0.0,11.6,6,61,10:49 PM,10:34 AM,06:46 AM,06:12 PM,10,22,22,22,18,4,54,0.0,1013,27,10,105,13,Bangalore
2020-01-16,28,16,0.0,11.6,6,54,11:45 PM,11:19 AM,06:46 AM,06:12 PM,12,22,22,22,16,17,62,0.0,1013,28,10,119,12,Bangalore
2020-01-17,27,18,0.0,11.6,6,47,No moonrise,12:03 PM,06:46 AM,06:13 PM,13,22,22,22,18,8,61,0.0,1013,27,10,131,14,Bangalore
2020-01-18,26,19,0.0,8.7,5,40,12:40 AM,12:48 PM,06:46 AM,06:14 PM,17,23,23,22,22,48,75,0.5,1013,26,10,114,18,Bangalore
2020-01-19,28,19,0.0,11.6,6,32,01:36 AM,01:34 PM,06:46 AM,06:14 PM,15,24,24,23,20,20,65,0.0,1013,28,10,108,16,Bangalore
2020-01-20,28,18,0.0,11.6,6,25,02:31 AM,02:22 PM,06:46 AM,06:15 PM,14,23,23,23,20,24,62,0.1,1014,28,10,96,15,Bangalore
2020-01-21,28,18,0.0,11.6,6,18,03:28 AM,03:12 PM,06:46 AM,06:15 PM,13,22,22,22,22,7,58,0.0,1015,28,10,103,17,Bangalore
2020-01-22,27,17,0.0,11.6,6,11,04:24 AM,04:05 PM,06:46 AM,06:16 PM,13,22,22,22,24,5,60,0.0,1016,27,10,100,18,Bangalore
2020-01-23,27,17,0.0,11.6,6,3,05:20 AM,04:59 PM,06:46 AM,06:16 PM,13,22,22,21,21,10,64,0.0,1015,27,10,98,16,Bangalore
2020-01-24,28,18,0.0,11.6,6,0,06:13 AM,05:53 PM,06:46 AM,06:17 PM,9,23,23,23,21,2,50,0.0,1015,28,10,92,15,Bangalore
2020-01-25,28,19,0.0,11.6,6,0,07:03 AM,06:45 PM,06:46 AM,06:17 PM,6,24,24,23,18,0,39,0.0,1014,28,10,93,13,Bangalore
2020-01-26,30,19,0.0,11.6,7,4,07:49 AM,07:37 PM,06:46 AM,06:18 PM,9,25,25,25,16,0,42,0.0,1013,30,10,101,12,Bangalore
2020-01-27,30,20,0.0,11.6,7,11,08:31 AM,08:25 PM,06:46 AM,06:18 PM,11,25,25,25,17,1,46,0.0,1012,30,10,128,13,Bangalore
2020-01-28,29,18,0.0,11.6,6,18,09:11 AM,09:13 PM,06:46 AM,06:18 PM,12,24,24,23,18,9,54,0.0,1013,29,10,179,13,Bangalore
2020-01-29,31,20,0.0,11.6,7,26,09:49 AM,09:59 PM,06:46 AM,06:19 PM,12,26,26,25,15,4,50,0.0,1013,31,10,156,11,Bangalore
2020-01-30,31,22,0.0,11.6,7,33,10:25 AM,10:44 PM,06:46 AM,06:19 PM,12,27,27,26,10,6,46,0.0,1013,31,10,185,8,Bangalore
2020-01-31,31,21,0.0,11.6,7,37,11:01 AM,11:29 PM,06:46 AM,06:20 PM,11,26,26,26,14,6,43,0.0,1011,31,10,152,10,Bangalore
2020-02-01,28,19,0.0,11.6,6,49,11:38 AM,No moonset,06:46 AM,06:20 PM,12,24,24,23,24,9,53,0.0,1012,28,10,130,18,Bangalore
